1001528822,573,"Pilot",9522,447190,"46.75754","-114.08212","US Highway 93 S","Lolo","Montana","59847","406-2736666","false","false","false","false","false","1","","","Pilot.png"
1001454905,138,"Flying J",9522,447190,"41.77763","-107.31113","1 Johnson Rd","Rawlins","Wyoming","82301","307-3280158","true","false","true","false","false","10","","","FlyingJ.png"
1001416679,138,"Flying J",9522,447190,"41.60543","-109.23984","650 Stagecoach Dr","Rock Springs","Wyoming","82901","307-3624231","true","false","true","false","false","7","","","FlyingJ.png"
1001500344,573,"Pilot",9522,447190,"47.47063","-111.35967","3700 31st St SW","Great Falls","Montana","59404","406-4520342","false","false","true","false","false","5","","","Pilot.png"
1001451880,0,"Outrider Truck Stop",9522,447190,"41.29211","-105.58965","720 Skyline Rd","Laramie","Wyoming","82070","307-7425667","false","false","false","true","false","","","",""
1001370437,5001,"TravelCenters of America",9522,447190,"41.15959","-104.52193","4000 I-80 Service Rd","Burns","Wyoming","82053","307-5473557","true","false","true","true","false","10","","","TA.png"
1001390962,4798,"Love's Travel Stop",9522,447190,"41.09933","-104.84849","3305 W College Dr","Cheyenne","Wyoming","82007","307-6327902","true","false","true","false","false","5","","","loves.png"
1001382348,5002,"Petro Stopping Centers",9522,447190,"41.32777","-105.62128","1855 W Curtis St","Laramie","Wyoming","82070","307-7456480","true","false","true","true","true","14","","","petro.png"
1001416757,138,"Flying J",9522,447190,"42.09399","-110.95104","10501 US-30","Cokeville","Wyoming","83114","307-2793050","true","false","true","false","false","4","","","FlyingJ.png"
1005047262,573,"Pilot",9522,447190,"43.14172","-115.6625","1050 US-20","Mountain Home","Idaho","83647","208-5874465","true","false","true","false","false","7","","","Pilot.png"
1001501624,573,"Pilot",9522,447190,"45.91659","-111.5974","10800 US-287","Three Forks","Montana","59752","406-2853807","false","false","true","false","false","5","","","Pilot.png"
1005039740,573,"Pilot",9522,447190,"41.13826","-104.71039","8020 Campstool Rd","Cheyenne","Wyoming","82007","307-6355744","true","false","true","false","false","9","","","Pilot.png"
1001416795,138,"Flying J",9522,447190,"43.19636","-112.35833","1228 Parkway Dr","Blackfoot","Idaho","83221","208-7856607","true","false","false","false","false","3","","","FlyingJ.png"
1005047034,0,"Ghost Town Fuel Stop",9522,447190,"42.87527","-106.42535","6680 Old Yellowstone Hwy","Casper","Wyoming","82604","307-4720200","false","false","false","false","false","1","","",""
1001447920,5001,"TravelCenters of America",9522,447190,"41.31662","-110.50786","Bigelow Rd","Fort Bridger","Wyoming","82933","307-7823846","true","false","true","true","false","8","","","TA.png"
1001401003,138,"Flying J",9522,447190,"45.81135","-108.41741","2775 Old Hardin Rd","Billings","Montana","59101","406-2568826","true","false","true","false","false","9","","","FlyingJ.png"
1001401548,138,"Flying J",9522,447190,"41.09877","-104.85297","2250 Etchepare Dr","Cheyenne","Wyoming","82007","307-6352918","true","false","true","false","false","12","","","FlyingJ.png"
1005039753,573,"Pilot",9522,447190,"41.32756","-105.6098","1564 N McCue St","Laramie","Wyoming","82072","307-7426443","true","false","true","false","false","8","","","Pilot.png"
1001458467,0,"Can-am Convenience Store",9522,447190,"48.85465","-104.58026","203 Raymond Rd","Plentywood","Montana","59254","406-7652121","false","false","false","false","false","2","","",""
1001457496,138,"Flying J",9522,447190,"47.71128","-116.99627","400 N Idahline Rd","Post Falls","Idaho","83854","208-7730593","true","false","true","false","false","8","","","FlyingJ.png"
1005046991,0,"Gas-N-Go",9522,447190,"41.36806","-110.30063","2729 CR-231","Lyman","Wyoming","82937","307-7862264","false","false","false","false","false","3","","",""
1001500405,573,"Pilot",9522,447190,"48.51351","-111.87266","1350 Roosevelt Hwy","Shelby","Montana","59474","406-4345491","false","false","true","false","false","6","","","Pilot.png"
